1122,01/01/2022 18:47,-250
1446,01/01/2022 19:06,750
1477,01/01/2022 19:07,-450
1307,01/01/2022 19:21,750
1569,01/01/2022 19:42,500
1529,01/01/2022 19:50,650
1460,01/01/2022 20:01,-500
1585,01/01/2022 20:08,450
1416,01/01/2022 20:13,150
1023,01/01/2022 20:18,-50
1461,01/01/2022 20:19,-350
1104,01/01/2022 20:24,600
1295,01/01/2022 20:29,-250
1600,01/01/2022 20:31,-450
1415,01/01/2022 20:34,250
1586,01/01/2022 20:35,400
1694,01/01/2022 20:39,750
1024,01/01/2022 20:48,300
1073,01/01/2022 20:51,250
1061,01/01/2022 21:10,750
1144,01/01/2022 21:11,50
1522,01/01/2022 21:15,200
1483,01/01/2022 21:24,750
1193,01/01/2022 21:39,250
1511,01/01/2022 22:36,100
1697,01/01/2022 23:04,450
1410,01/01/2022 23:12,50
1291,01/01/2022 23:12,100
1348,01/01/2022 23:35,250
1328,01/01/2022 23:38,150
1597,01/01/2022 23:42,650
1633,02/01/2022 01:22,250
1413,02/01/2022 01:33,50
1354,02/01/2022 01:33,200
1426,02/01/2022 01:50,-200
1652,02/01/2022 02:18,-300
1572,02/01/2022 02:19,100
1546,02/01/2022 02:21,650
1582,02/01/2022 02:24,-50
1212,02/01/2022 02:30,50
1050,02/01/2022 02:36,550
1502,02/01/2022 02:47,200
1545,02/01/2022 02:48,-300
1562,02/01/2022 03:06,550
1343,02/01/2022 03:15,350
1665,02/01/2022 03:21,850
1431,02/01/2022 03:27,200
1349,02/01/2022 03:34,-50
1592,02/01/2022 03:34,700
1493,02/01/2022 03:41,650
1614,02/01/2022 03:41,450
1401,02/01/2022 03:50,350
1235,02/01/2022 04:05,600
1077,02/01/2022 04:06,-50
1378,02/01/2022 04:20,-450
1384,02/01/2022 04:25,450
1038,02/01/2022 04:29,-150
1105,02/01/2022 04:33,-400
1341,02/01/2022 04:33,250
1122,02/01/2022 04:34,-1250
1518,02/01/2022 05:15,300
1099,02/01/2022 05:27,-500
1154,02/01/2022 05:33,-400
1320,02/01/2022 06:13,-450
1123,02/01/2022 06:14,350
1485,02/01/2022 06:19,450
1381,02/01/2022 06:25,300
1162,02/01/2022 06:29,-200
1479,02/01/2022 06:34,750
1119,02/01/2022 06:55,250
1481,02/01/2022 06:57,-50
1683,02/01/2022 07:11,600
1269,02/01/2022 07:18,400
1495,02/01/2022 07:20,350
1071,02/01/2022 07:22,50
1578,02/01/2022 08:11,750
1075,02/01/2022 08:32,-500
1189,02/01/2022 08:39,450
1036,02/01/2022 08:56,600
1700,02/01/2022 09:06,150
1535,02/01/2022 09:07,-500
1562,02/01/2022 09:15,550
1328,02/01/2022 09:15,450
1645,02/01/2022 09:25,-350
1224,02/01/2022 09:32,-450
1316,02/01/2022 09:36,550
1460,02/01/2022 09:46,-200
1373,02/01/2022 10:03,-200
1688,02/01/2022 10:10,-100
1629,02/01/2022 10:17,400
1097,02/01/2022 10:25,400
1149,02/01/2022 10:32,-500
1384,02/01/2022 10:35,-350
1537,02/01/2022 10:42,200
1274,02/01/2022 11:10,300
1070,02/01/2022 11:17,400
1024,02/01/2022 11:32,-450
1529,02/01/2022 11:39,600
1334,02/01/2022 11:48,-500
1320,02/01/2022 11:50,1400
1542,02/01/2022 11:50,450
1607,02/01/2022 11:50,150
1298,02/01/2022 11:56,650
1219,02/01/2022 11:59,-400
1026,02/01/2022 12:10,-450
1297,02/01/2022 12:12,350
1092,02/01/2022 12:38,500
1020,02/01/2022 12:39,650
1194,02/01/2022 12:52,-450
1354,02/01/2022 12:57,600
1437,02/01/2022 13:12,750
1239,02/01/2022 13:14,350
1021,02/01/2022 13:16,250
1291,02/01/2022 13:25,-400
1180,02/01/2022 13:28,-50
1440,02/01/2022 13:54,600
1004,02/01/2022 14:05,-300
1223,02/01/2022 14:05,50
1419,02/01/2022 14:38,600
1478,02/01/2022 14:41,300
1161,02/01/2022 14:41,-150
1061,02/01/2022 14:41,-250
1072,02/01/2022 15:11,-250
1415,02/01/2022 15:11,550
1432,02/01/2022 15:31,-300
1147,02/01/2022 15:46,250
1343,02/01/2022 15:58,-100
1304,02/01/2022 16:08,300
1107,02/01/2022 16:21,-250
1404,02/01/2022 16:34,-150
1156,02/01/2022 16:45,-100
1213,02/01/2022 16:49,700
1565,02/01/2022 16:55,350
1499,02/01/2022 16:55,400
1560,02/01/2022 17:01,50
1493,02/01/2022 17:06,200
1454,02/01/2022 17:07,-500
1612,02/01/2022 17:12,550
1300,02/01/2022 17:13,200
1112,02/01/2022 17:14,750
1250,02/01/2022 17:15,650
1631,02/01/2022 17:32,-400
1697,02/01/2022 17:47,-250
1391,02/01/2022 17:48,-200
1208,02/01/2022 17:53,400
1017,02/01/2022 17:55,650
1213,02/01/2022 17:58,-50
1456,02/01/2022 18:10,150
1067,02/01/2022 18:22,150
1664,02/01/2022 18:35,-450
1181,02/01/2022 18:37,-300
1140,02/01/2022 18:49,550
1441,02/01/2022 19:02,450
1474,02/01/2022 19:03,300
1405,02/01/2022 19:19,400
1202,02/01/2022 19:35,300
1041,02/01/2022 20:03,-400
1185,02/01/2022 20:05,-500
1672,02/01/2022 20:10,350
1543,02/01/2022 20:11,600
1176,02/01/2022 20:17,650
1504,02/01/2022 20:34,-500
1393,02/01/2022 20:34,-350
1489,02/01/2022 20:55,-300
1072,02/01/2022 20:56,-150
1038,02/01/2022 20:58,150
1058,02/01/2022 21:02,600
1164,02/01/2022 21:02,-500
1040,02/01/2022 21:26,-300
1242,02/01/2022 21:55,-350
1613,02/01/2022 22:09,500
1351,02/01/2022 22:24,750
1614,02/01/2022 22:52,-100
1509,02/01/2022 22:59,200
1312,02/01/2022 23:05,350
1487,02/01/2022 23:30,-100
1373,02/01/2022 23:47,250
1349,02/01/2022 23:48,100
1427,02/01/2022 23:52,-350
1481,02/01/2022 23:55,-100
1480,03/01/2022 01:20,-400
1499,03/01/2022 01:23,750
1263,03/01/2022 01:34,700
1685,03/01/2022 01:43,600
1196,03/01/2022 01:43,600
1425,03/01/2022 01:51,-400
1375,03/01/2022 02:23,-250
1092,03/01/2022 02:23,-350
1426,03/01/2022 02:27,-50
1628,03/01/2022 02:34,-500
1432,03/01/2022 02:40,-250
1345,03/01/2022 02:54,-350
1528,03/01/2022 03:14,500
1193,03/01/2022 03:28,450
1346,03/01/2022 03:29,550
1522,03/01/2022 03:41,150
1689,03/01/2022 03:50,650
1060,03/01/2022 03:55,450
1089,03/01/2022 04:05,250
1568,03/01/2022 04:23,600
1134,03/01/2022 04:36,-500
1223,03/01/2022 04:37,350
1360,03/01/2022 04:42,-300
1060,03/01/2022 05:01,600
1156,03/01/2022 05:06,100
1484,03/01/2022 05:16,-300
1422,03/01/2022 05:20,550
1464,03/01/2022 05:26,-400
1367,03/01/2022 05:33,-500
1210,03/01/2022 05:33,100
1246,03/01/2022 05:43,50
1314,03/01/2022 05:57,450
1051,03/01/2022 05:58,-400
1038,03/01/2022 06:02,-500
1349,03/01/2022 06:03,100
1602,03/01/2022 06:09,-650
1442,03/01/2022 06:15,-400
1424,03/01/2022 06:40,-50
1222,03/01/2022 06:40,-100
1636,03/01/2022 06:54,150
1245,03/01/2022 07:06,-350
1100,03/01/2022 07:13,350
1224,03/01/2022 07:22,-150
1062,03/01/2022 07:27,-200
1209,03/01/2022 07:32,350
1386,03/01/2022 07:35,550
1051,03/01/2022 07:38,-150
1504,03/01/2022 07:39,200
1107,03/01/2022 07:42,200
1351,03/01/2022 07:42,-300
1208,03/01/2022 07:48,-150
1468,03/01/2022 07:57,400
1279,03/01/2022 08:02,-250
1199,03/01/2022 08:09,750
1300,03/01/2022 08:20,-50
1206,03/01/2022 08:27,100
1419,03/01/2022 08:29,-300
1224,03/01/2022 08:45,-450
1552,03/01/2022 08:47,-200
1555,03/01/2022 08:58,700
1639,03/01/2022 08:59,650
1070,03/01/2022 09:20,50
1012,03/01/2022 09:22,-500
1457,03/01/2022 09:26,300
1534,03/01/2022 09:50,-300
1616,03/01/2022 09:50,600
1020,03/01/2022 09:58,-50
1480,03/01/2022 10:05,400
1414,03/01/2022 10:18,600
1416,03/01/2022 10:22,-50
1357,03/01/2022 10:29,600
1445,03/01/2022 10:36,-350
1203,03/01/2022 10:37,750
1510,03/01/2022 10:47,-50
1414,03/01/2022 11:03,-150
1608,03/01/2022 11:13,700
1385,03/01/2022 11:14,50
1087,03/01/2022 11:22,700
1702,03/01/2022 11:38,-350
1677,03/01/2022 11:48,-150
1216,03/01/2022 11:50,-50
1633,03/01/2022 12:07,-50
1272,03/01/2022 12:12,-450
1197,03/01/2022 12:19,500
1127,03/01/2022 12:20,450
1502,03/01/2022 12:40,350
1140,03/01/2022 12:48,150
1027,03/01/2022 12:50,1600
1254,03/01/2022 12:52,-300
1285,03/01/2022 13:04,-150
1005,03/01/2022 13:16,400
1464,03/01/2022 13:32,-500
1109,03/01/2022 13:52,-50
1305,03/01/2022 14:11,-150
1405,03/01/2022 14:19,700
1536,03/01/2022 14:21,250
1385,03/01/2022 14:47,-250
1011,03/01/2022 14:51,300
1188,03/01/2022 14:53,-250
1060,03/01/2022 14:56,-500
1591,03/01/2022 15:04,-50
1011,03/01/2022 15:17,400
1648,03/01/2022 15:34,-300
1261,03/01/2022 15:40,750
1046,03/01/2022 15:49,-100
1093,03/01/2022 15:49,450
1665,03/01/2022 15:57,-150
1292,03/01/2022 16:06,-100
1549,03/01/2022 16:13,-450
1699,03/01/2022 16:15,-200
1240,03/01/2022 16:18,750
1412,03/01/2022 16:23,-300
1661,03/01/2022 16:25,600
1205,03/01/2022 16:27,150
1416,03/01/2022 16:40,150
1105,03/01/2022 17:03,200
1202,03/01/2022 17:36,-100
1356,03/01/2022 17:48,250
1420,03/01/2022 17:53,-250
1588,03/01/2022 17:54,350
1114,03/01/2022 18:05,450
1426,03/01/2022 18:40,700
1574,03/01/2022 18:40,250
1138,03/01/2022 18:50,-300
1125,03/01/2022 19:02,-50
1334,03/01/2022 19:04,600
1180,03/01/2022 19:08,-250
1389,03/01/2022 19:09,500
1016,03/01/2022 19:32,250
1483,03/01/2022 19:33,-50
1069,03/01/2022 19:37,-500
1238,03/01/2022 19:39,600
1558,03/01/2022 19:41,-500
1596,03/01/2022 19:42,-300
1171,03/01/2022 19:43,350
1697,03/01/2022 20:11,200
1175,03/01/2022 20:15,-100
1598,03/01/2022 20:16,-1250
1605,03/01/2022 20:42,600
1096,03/01/2022 20:48,-400
1669,03/01/2022 21:02,-150
1117,03/01/2022 21:08,350
1465,03/01/2022 21:10,-250
1574,03/01/2022 21:21,250
1297,03/01/2022 21:30,-400
1120,03/01/2022 21:37,-150
1466,03/01/2022 21:47,-350
1201,03/01/2022 21:48,550
1022,03/01/2022 22:08,700
1088,03/01/2022 22:17,100
1187,03/01/2022 22:21,550
1442,03/01/2022 22:22,150
1037,03/01/2022 22:33,-200
1123,03/01/2022 22:38,550
1006,03/01/2022 22:40,400
1657,03/01/2022 22:40,-200
1382,03/01/2022 22:45,-500
1414,03/01/2022 22:52,100
1631,03/01/2022 22:59,-150
1388,03/01/2022 23:13,650
1014,03/01/2022 23:15,250
1391,03/01/2022 23:35,-400
1248,03/01/2022 23:40,600
1575,03/01/2022 23:55,600
1049,04/01/2022 01:03,650
1517,04/01/2022 01:09,550
1522,04/01/2022 01:39,300
1488,04/01/2022 01:47,350
1157,04/01/2022 02:07,200
1009,04/01/2022 02:08,50
1138,04/01/2022 02:09,-250
1374,04/01/2022 02:29,-250
1609,04/01/2022 02:48,400
1118,04/01/2022 02:53,-400
1149,04/01/2022 03:06,-500
1119,04/01/2022 03:31,-450
1530,04/01/2022 03:38,650
1166,04/01/2022 03:39,350
1579,04/01/2022 03:43,250
1391,04/01/2022 03:51,-100
1640,04/01/2022 04:01,150
1326,04/01/2022 04:08,150
1637,04/01/2022 04:22,500
1360,04/01/2022 04:24,1700
1362,04/01/2022 04:26,550
1059,04/01/2022 04:34,-500
1643,04/01/2022 04:46,-150
1661,04/01/2022 04:48,350
1679,04/01/2022 04:49,500
1418,04/01/2022 05:07,150
1664,04/01/2022 05:08,50
1452,04/01/2022 05:14,-100
1239,04/01/2022 05:21,350
1136,04/01/2022 05:29,-500
1709,04/01/2022 05:29,700
1579,04/01/2022 05:32,300
1079,04/01/2022 05:50,600
1647,04/01/2022 05:57,-50
1235,04/01/2022 06:33,600
1706,04/01/2022 06:35,650
1089,04/01/2022 06:59,650
1270,04/01/2022 06:59,450
1082,04/01/2022 07:09,650
1452,04/01/2022 07:12,500
1266,04/01/2022 07:19,400
1400,04/01/2022 07:21,600
1632,04/01/2022 07:27,150
1213,04/01/2022 07:32,750
1031,04/01/2022 07:40,150
1530,04/01/2022 07:43,200
1552,04/01/2022 07:49,-50
1252,04/01/2022 07:52,50
1607,04/01/2022 07:56,750
1165,04/01/2022 07:57,200
1026,04/01/2022 08:10,-400
1508,04/01/2022 08:12,100
1461,04/01/2022 08:14,-250
1700,04/01/2022 08:14,700
1121,04/01/2022 08:23,200
1654,04/01/2022 08:36,-50
1244,04/01/2022 08:49,-200
1285,04/01/2022 08:51,750
1420,04/01/2022 08:52,250
1570,04/01/2022 09:03,-150
1408,04/01/2022 09:15,150
1641,04/01/2022 09:33,-250
1479,04/01/2022 09:43,50
1709,04/01/2022 09:52,1700
1298,04/01/2022 10:05,650
1205,04/01/2022 10:07,200
1019,04/01/2022 10:08,100
1700,04/01/2022 10:19,-350
1252,04/01/2022 10:20,-400
1019,04/01/2022 10:25,750
1446,04/01/2022 10:28,200
1167,04/01/2022 10:33,400
1697,04/01/2022 10:36,-450
1085,04/01/2022 10:44,150
1670,04/01/2022 10:53,700
1074,04/01/2022 11:17,200
1220,04/01/2022 11:21,-250
1632,04/01/2022 11:28,550
1603,04/01/2022 11:43,-350
1678,04/01/2022 11:48,-200
1383,04/01/2022 11:58,650
1206,04/01/2022 12:02,-350
1142,04/01/2022 12:06,150
1370,04/01/2022 12:12,-150
1421,04/01/2022 12:21,-400
1358,04/01/2022 12:29,-400
1140,04/01/2022 12:31,600
1318,04/01/2022 12:31,-250
1465,04/01/2022 12:32,650
1005,04/01/2022 12:40,700
1307,04/01/2022 12:49,200
1154,04/01/2022 12:52,-100
1639,04/01/2022 13:10,350
1091,04/01/2022 13:19,650
1044,04/01/2022 13:20,250
1136,04/01/2022 13:22,650
1296,04/01/2022 13:44,200
1706,04/01/2022 13:55,-100
1209,04/01/2022 14:21,150
1465,04/01/2022 14:49,150
1581,04/01/2022 14:57,300
1154,04/01/2022 15:08,-200
1500,04/01/2022 15:09,700
1618,04/01/2022 15:10,-50
1576,04/01/2022 15:19,400
1215,04/01/2022 15:25,600
1301,04/01/2022 15:28,-350
1175,04/01/2022 16:07,250
1438,04/01/2022 16:08,-500
1006,04/01/2022 16:09,-50
1100,04/01/2022 16:11,650
1430,04/01/2022 16:14,-250
1711,04/01/2022 16:16,700
1601,04/01/2022 16:24,450
1011,04/01/2022 16:35,650
1017,04/01/2022 16:43,200
1303,04/01/2022 16:56,200
1572,04/01/2022 16:57,450
1416,04/01/2022 17:15,-200
1233,04/01/2022 17:52,400
1265,04/01/2022 18:13,-100
1573,04/01/2022 18:16,350
1639,04/01/2022 18:17,-400
1445,04/01/2022 18:52,-150
1230,04/01/2022 18:53,-500
1510,04/01/2022 18:53,50
1276,04/01/2022 19:40,550
1110,04/01/2022 19:50,100
1567,04/01/2022 19:59,-250
1246,04/01/2022 20:14,600
1545,04/01/2022 20:14,200
1028,04/01/2022 20:25,-100
1432,04/01/2022 20:27,-50
1536,04/01/2022 20:29,650
1070,04/01/2022 20:32,300
1536,04/01/2022 20:55,-200
1136,04/01/2022 21:13,-400
1092,04/01/2022 21:27,100
1013,04/01/2022 21:29,750
1362,04/01/2022 21:37,-400
1298,04/01/2022 21:44,-350
1691,04/01/2022 21:45,50
1696,04/01/2022 21:55,-450
1072,04/01/2022 21:57,100
1685,04/01/2022 22:06,-100
1462,04/01/2022 22:14,350
1168,04/01/2022 23:08,350
1657,04/01/2022 23:11,100
1110,04/01/2022 23:16,-500
1435,04/01/2022 23:27,-150
1092,04/01/2022 23:29,-500
1120,04/01/2022 23:45,-400
1074,05/01/2022 01:02,-400
1170,05/01/2022 01:05,-150
1303,05/01/2022 01:10,-250
1429,05/01/2022 01:10,-50
1631,05/01/2022 01:16,-400
1416,05/01/2022 01:44,1450
1172,05/01/2022 01:48,-200
1033,05/01/2022 02:04,-50
1612,05/01/2022 02:08,150
1382,05/01/2022 02:08,350
1376,05/01/2022 02:30,150
1033,05/01/2022 02:59,400
1110,05/01/2022 03:04,450
1469,05/01/2022 03:10,450
1528,05/01/2022 03:15,550
1356,05/01/2022 03:24,750
1560,05/01/2022 03:37,650
1035,05/01/2022 03:59,-150
1403,05/01/2022 04:03,-150
1332,05/01/2022 04:14,-50
1382,05/01/2022 04:44,700
1133,05/01/2022 04:52,50
1364,05/01/2022 04:57,-350
1480,05/01/2022 05:13,-100
1104,05/01/2022 05:14,250
1318,05/01/2022 05:25,-200
1467,05/01/2022 05:32,150
1376,05/01/2022 05:38,750
1430,05/01/2022 05:49,900
1088,05/01/2022 05:51,-400
1156,05/01/2022 05:53,-200
1014,05/01/2022 05:59,-250
1456,05/01/2022 06:06,-100
1184,05/01/2022 06:16,-50
1261,05/01/2022 06:20,150
1368,05/01/2022 06:21,-950
1045,05/01/2022 06:45,-50
1411,05/01/2022 07:15,700
1699,05/01/2022 07:16,550
1117,05/01/2022 07:20,600
1298,05/01/2022 07:20,-150
1204,05/01/2022 07:33,550
1579,05/01/2022 07:33,-350
1492,05/01/2022 07:37,400
1158,05/01/2022 07:44,750
1213,05/01/2022 07:48,50
1160,05/01/2022 07:52,-50
1576,05/01/2022 07:58,450
1608,05/01/2022 08:07,550
1017,05/01/2022 08:16,100
1368,05/01/2022 09:10,400
1457,05/01/2022 09:20,450
1370,05/01/2022 09:28,500
1367,05/01/2022 09:32,-300
1174,05/01/2022 09:56,1750
1686,05/01/2022 09:56,350
1392,05/01/2022 10:07,300
1318,05/01/2022 10:24,-350
1081,05/01/2022 10:29,400
1617,05/01/2022 10:40,200
1688,05/01/2022 10:48,600
1040,05/01/2022 11:09,-250
1340,05/01/2022 11:10,-50
1453,05/01/2022 11:56,200
1013,05/01/2022 11:58,-350
1498,05/01/2022 12:04,750
1123,05/01/2022 12:06,50
1275,05/01/2022 12:07,-250
1562,05/01/2022 12:30,-500
1252,05/01/2022 12:33,600
1291,05/01/2022 12:34,600
1023,05/01/2022 12:46,500
1643,05/01/2022 12:48,750
1359,05/01/2022 13:06,-250
1170,05/01/2022 13:07,200
1186,05/01/2022 13:33,-300
1062,05/01/2022 13:36,-450
1063,05/01/2022 13:37,250
1530,05/01/2022 13:55,200
1141,05/01/2022 13:58,200
1414,05/01/2022 14:24,-450
1117,05/01/2022 14:24,-350
1703,05/01/2022 14:27,-300
1370,05/01/2022 15:03,400
1688,05/01/2022 15:10,-100
1148,05/01/2022 15:32,-100
1606,05/01/2022 15:32,250
1068,05/01/2022 15:42,400
1660,05/01/2022 15:49,500
1498,05/01/2022 16:01,200
1656,05/01/2022 16:14,400
1462,05/01/2022 16:19,700
1210,05/01/2022 16:27,200
1618,05/01/2022 16:52,-350
1310,05/01/2022 17:17,500
1185,05/01/2022 17:18,600
1303,05/01/2022 17:24,300
1351,05/01/2022 17:32,50
1358,05/01/2022 17:34,650
1201,05/01/2022 17:36,-250
1248,05/01/2022 18:03,-350
1448,05/01/2022 18:18,-300
1533,05/01/2022 18:21,-150
1330,05/01/2022 18:25,600
1139,05/01/2022 18:25,750
1119,05/01/2022 18:39,-450
1580,05/01/2022 18:44,-350
1257,05/01/2022 18:45,750
1533,05/01/2022 18:45,300
1609,05/01/2022 18:47,350
1365,05/01/2022 18:59,-250
1060,05/01/2022 19:05,350
1205,05/01/2022 19:08,500
1521,05/01/2022 19:14,-400
1333,05/01/2022 19:41,400
1617,05/01/2022 19:48,100
1392,05/01/2022 19:50,-300
1535,05/01/2022 20:04,-400
1025,05/01/2022 20:07,-200
1331,05/01/2022 20:15,450
1692,05/01/2022 20:19,150
1178,05/01/2022 20:25,600
1498,05/01/2022 20:34,-500
1481,05/01/2022 20:35,50
1002,05/01/2022 20:39,200
1370,05/01/2022 20:45,-200
1295,05/01/2022 21:07,50
1063,05/01/2022 21:15,150
1534,05/01/2022 21:28,1600
1228,05/01/2022 21:34,-450
1108,05/01/2022 21:35,100
1331,05/01/2022 21:58,-150
1273,05/01/2022 22:02,600
1081,05/01/2022 22:04,-250
1290,05/01/2022 22:07,700
1475,05/01/2022 22:24,750
1024,05/01/2022 22:26,-150
1273,05/01/2022 22:39,650
1395,05/01/2022 22:43,300
1477,05/01/2022 22:47,650
1119,05/01/2022 22:49,-100
1015,05/01/2022 22:56,-100
1548,05/01/2022 22:57,-250
1494,05/01/2022 23:07,-300
1702,05/01/2022 23:14,-1250
1066,05/01/2022 23:25,-500
1635,05/01/2022 23:28,-450
1219,05/01/2022 23:35,-50
1059,05/01/2022 23:52,350
1223,05/01/2022 23:57,550
1627,06/01/2022 01:02,500
1284,06/01/2022 01:06,-300
1285,06/01/2022 01:07,-100
1219,06/01/2022 01:11,550
1163,06/01/2022 01:12,-450
1451,06/01/2022 01:30,550
1544,06/01/2022 01:40,250
1426,06/01/2022 01:42,-100
1258,06/01/2022 01:47,500
1405,06/01/2022 01:53,750
1100,06/01/2022 01:59,-250
1570,06/01/2022 02:07,250
1099,06/01/2022 02:24,150
1536,06/01/2022 02:29,600
1498,06/01/2022 02:35,-50
1152,06/01/2022 02:54,550
1118,06/01/2022 03:21,-500
1248,06/01/2022 03:29,-200
1411,06/01/2022 03:40,700
1531,06/01/2022 03:49,-450
1128,06/01/2022 03:58,50
1226,06/01/2022 04:10,-500
1471,06/01/2022 04:12,100
1423,06/01/2022 04:12,-200
1417,06/01/2022 04:13,-200
1045,06/01/2022 04:40,100
1138,06/01/2022 04:51,-350
1543,06/01/2022 04:51,-100
1467,06/01/2022 04:55,-250
1126,06/01/2022 04:58,-400
1551,06/01/2022 05:11,550
1537,06/01/2022 05:13,-400
1394,06/01/2022 05:57,100
1116,06/01/2022 05:59,1750
1059,06/01/2022 06:08,250
1092,06/01/2022 06:15,-300
1317,06/01/2022 06:24,-250
1048,06/01/2022 06:26,450
1232,06/01/2022 06:35,300
1178,06/01/2022 06:38,-300
1582,06/01/2022 06:43,650
1164,06/01/2022 06:43,700
1655,06/01/2022 06:47,200
1233,06/01/2022 06:48,450
1167,06/01/2022 07:14,-250
1366,06/01/2022 07:25,-500
1224,06/01/2022 07:29,600
1127,06/01/2022 07:40,750
1667,06/01/2022 07:55,400
1165,06/01/2022 08:06,-500
1181,06/01/2022 08:07,350
1496,06/01/2022 08:09,450
1515,06/01/2022 08:17,350
1046,06/01/2022 08:25,-50
1117,06/01/2022 08:50,-300
1461,06/01/2022 08:51,600
1576,06/01/2022 08:55,-50
1031,06/01/2022 09:31,150
1509,06/01/2022 09:45,500
1633,06/01/2022 10:11,550
1073,06/01/2022 10:15,400
1434,06/01/2022 10:43,550
1067,06/01/2022 10:46,600
1568,06/01/2022 10:57,-400
1698,06/01/2022 11:07,250
1248,06/01/2022 11:12,300
1523,06/01/2022 11:13,400
1380,06/01/2022 11:36,50
1210,06/01/2022 11:43,600
1625,06/01/2022 11:48,750
1219,06/01/2022 11:57,350
1641,06/01/2022 12:02,50
1108,06/01/2022 12:05,500
1149,06/01/2022 12:28,150
1227,06/01/2022 12:53,150
1519,06/01/2022 12:58,-100
1140,06/01/2022 13:12,100
1681,06/01/2022 13:19,500
1228,06/01/2022 13:26,700
1387,06/01/2022 13:28,600
1519,06/01/2022 13:54,250
1651,06/01/2022 13:57,-500
1065,06/01/2022 13:59,-100
1222,06/01/2022 14:03,-350
1604,06/01/2022 14:09,-150
1121,06/01/2022 14:13,650
1662,06/01/2022 14:21,500
1130,06/01/2022 14:25,-350
1178,06/01/2022 14:36,600
1076,06/01/2022 14:40,150
1675,06/01/2022 14:40,550
1158,06/01/2022 14:41,700
1665,06/01/2022 14:44,750
1302,06/01/2022 14:44,300
1043,06/01/2022 14:56,200
1413,06/01/2022 14:59,-250
1494,06/01/2022 15:10,50
1452,06/01/2022 15:21,-250
1403,06/01/2022 15:40,650
1215,06/01/2022 16:01,200
1326,06/01/2022 16:07,500
1268,06/01/2022 16:09,500
1571,06/01/2022 16:22,700
1022,06/01/2022 16:23,-300
1335,06/01/2022 16:25,200
1138,06/01/2022 16:32,250
1120,06/01/2022 16:42,300
1405,06/01/2022 16:42,150
1584,06/01/2022 16:49,-300
1060,06/01/2022 17:25,-400
1160,06/01/2022 17:26,50
